datetime,gh,csky_ghi,tdry,wspd,pres_hpa,rhum,snowd_m,rainfall,consumption
2020-02-26 11:00:00,366.6727,702.4232,10.91,7.95,889.84,65.72,6e-06,0.00809,139.49
2020-02-26 12:00:00,518.133,688.688,10.94,8.51,889.11,65.28,3e-06,0.018815,118.43166666666667
2020-02-26 13:00:00,331.6462,613.1777,10.58,8.7,888.52,66.54,3e-06,0.029368,291.16499999999996
2020-02-26 14:00:00,267.6929,482.1322,9.88,8.56,888.15,69.23,3e-06,0.030111,249.57833333333335
2020-02-26 15:00:00,184.4545,307.7227,8.90000000000003,8.06,887.85,73.46,2e-06,0.024452,170.14833333333334
2020-02-26 16:00:00,81.4979,117.0033,7.59000000000003,6.56,887.65,80.28,2e-06,0.02769,148.58749999999998
2020-02-26 17:00:00,2.5644,4.2124,6.22000000000003,5.89,887.75,87.68,2e-06,0.031409,167.0
2020-02-26 18:00:00,0.0,0.0,5.89000000000004,6.45,887.96,88.26,2e-06,0.028851,167.0
2020-02-26 19:00:00,0.0,0.0,5.11000000000001,6.15,887.98,90.87,2e-06,0.034861,163.58333333333334
2020-02-26 20:00:00,0.0,0.0,4.62,6.18,887.79,93.1,1e-06,0.062398,75.33333333333333
2020-02-26 21:00:00,0.0,0.0,4.64000000000004,6.68,887.5,93.56,0.0,0.063024,105.0
2020-02-26 22:00:00,0.0,0.0,4.60000000000002,6.94,887.2,92.88,0.0,0.057538,240.75
2020-02-26 23:00:00,0.0,0.0,4.27000000000004,6.87,886.92,91.88,0.0,0.068205,227.5
2020-02-27 00:00:00,0.0,0.0,3.87,6.56,886.63,92.15,0.0,0.136664,159.33333333333334
2020-02-27 01:00:00,0.0,0.0,3.64000000000004,6.6,886.12,92.56,0.0,0.256838,151.66666666666666
2020-02-27 02:00:00,0.0,0.0,3.59000000000003,6.91,885.36,92.14,0.0,0.669248,140.58333333333334
2020-02-27 03:00:00,0.0,0.0,3.48000000000002,7.11,884.58,93.1,6e-06,0.973113,116.16666666666667
2020-02-27 04:00:00,0.0,0.0,3.30000000000001,8.13,884.54,93.02,8e-06,0.8089,129.41666666666666
2020-02-27 05:00:00,0.0,0.0,2.44,9.01,885.32,90.21,1e-05,0.325676,148.09833333333333
2020-02-27 06:00:00,13.5253,26.3407,1.75,8.19,885.87,87.2,4.4e-05,0.199359,202.61916666666667
2020-02-27 07:00:00,56.1232,191.8628,2.09000000000003,8.16,886.16,84.45,0.000109,0.312647,133.30083333333334
2020-02-27 08:00:00,125.1999,384.8615,2.71000000000004,9.56,886.37,81.6,0.000216,0.315381,258.7825
2020-02-27 09:00:00,138.2791,546.5135,3.33000000000004,11.09,886.69,76.0,0.000373,0.344209,387.7441666666667
2020-02-27 10:00:00,199.0678,658.2705,3.56,11.43,887.06,73.12,0.00055,0.398991,644.2791666666667
2020-02-27 11:00:00,263.2093,710.4583,3.56,11.65,887.4,72.68,0.000788,0.428,300.8041666666667
2020-02-27 12:00:00,229.6092,699.1006,3.40000000000003,11.54,887.7,73.19,0.001143,0.464672,200.2525
2020-02-27 13:00:00,142.7614,625.2086,3.01000000000005,10.65,888.26,75.91,0.001595,0.377311,297.775
2020-02-27 14:00:00,124.2982,495.3262,2.45000000000005,9.48,889.39,79.16,0.002263,0.20894,674.3016666666666
2020-02-27 16:00:00,41.1658,128.7581,1.17000000000002,5.72,891.85,82.81,0.003102,0.039805,509.1041666666667
2020-02-27 17:00:00,2.0726,5.401,-0.289999999999964,3.71,892.7,88.37,0.003227,0.000464,78.75
2020-02-27 18:00:00,0.0,0.0,-1.54999999999995,2.89,893.42,93.44,0.003286,9.5e-05,64.25
2020-02-27 19:00:00,0.0,0.0,-2.13999999999999,2.7,893.92,96.39,0.003342,2.5e-05,249.75
2020-02-27 20:00:00,0.0,0.0,-2.45999999999998,2.64,894.25,97.86,0.003347,5e-06,179.25
2020-02-27 21:00:00,0.0,0.0,-2.78999999999996,2.63,894.44,99.45,0.003392,3e-06,202.83333333333334
2020-02-27 22:00:00,0.0,0.0,-3.02999999999997,2.69,894.54,100.24,0.003403,2e-06,434.5833333333333
2020-02-27 23:00:00,0.0,0.0,-3.01999999999998,2.87,894.45,99.58,0.003413,1e-06,371.9166666666667
2020-02-28 00:00:00,0.0,0.0,-2.25999999999999,3.04,894.27,95.44,0.003383,1e-06,241.08333333333334
2020-02-28 01:00:00,0.0,0.0,-1.59999999999997,2.92,893.88,91.7,0.003131,4e-06,246.58333333333334
2020-02-28 02:00:00,0.0,0.0,-1.31,2.85,893.36,89.16,0.003129,8.6e-05,270.6666666666667
2020-02-28 03:00:00,0.0,0.0,-1.25,2.8,893.07,87.54,0.003426,0.001252,363.5
2020-02-28 04:00:00,0.0,0.0,-1.15999999999997,2.99,893.0,86.38,0.00345,0.016647,202.83333333333334
2020-02-28 05:00:00,0.0,0.0,-0.939999999999998,3.12,892.94,87.05,0.00353,0.034946,189.8075
2020-02-28 06:00:00,18.112,29.3164,-0.439999999999998,3.04,892.83,88.08,0.00368,0.032975,227.47083333333333
2020-02-28 07:00:00,105.7821,196.4568,1.76000000000005,3.99,892.73,83.11,0.003832,0.015743,270.6191666666667
2020-02-28 08:00:00,210.1629,386.6694,3.37,6.11,892.32,80.42,0.003846,0.039341,445.0875
2020-02-28 09:00:00,220.3377,545.6744,5.01000000000005,7.63,891.43,76.35,0.003831,0.098008,234.75416666666666
2020-02-28 10:00:00,241.6432,655.6277,6.02000000000004,8.32,890.22,73.97,0.004252,0.412979,282.9841666666667
2020-02-28 11:00:00,166.0123,706.9916,5.85000000000002,8.85,889.34,76.65,0.004867,1.823448,657.985
2020-02-28 12:00:00,161.861,695.4885,4.51000000000005,8.54,889.06,84.97,0.005105,3.393923,267.845
2020-02-28 13:00:00,119.3075,623.4622,4.46000000000004,7.99,889.61,87.42,0.004739,2.254793,402.72333333333336
2020-02-28 14:00:00,96.3373,496.6992,4.53000000000003,7.57,890.57,86.12,0.004494,0.387139,648.565
2020-02-28 15:00:00,76.7721,324.8844,4.32000000000005,6.97,891.53,80.25,0.004536,0.082226,850.9483333333334
2020-02-28 16:00:00,49.7654,131.7178,2.94,5.01,892.48,82.97,0.004531,0.096512,302.18
2020-02-28 17:00:00,2.698,6.1478,1.13,3.59,893.56,88.28,0.004599,0.107304,339.0833333333333
2020-02-28 18:00:00,0.0,0.0,0.170000000000016,3.34,894.68,88.26,0.004655,0.05879,304.75
2020-02-28 19:00:00,0.0,0.0,-0.779999999999973,3.68,895.67,83.75,0.004682,0.020802,299.1666666666667
2020-02-28 20:00:00,0.0,0.0,-1.56999999999999,3.93,896.56,79.19,0.004694,0.000809,672.3333333333334
2020-02-28 21:00:00,0.0,0.0,-2.15999999999997,4.03,897.22,76.98,0.004704,0.000274,323.5833333333333
2020-02-28 22:00:00,0.0,0.0,-2.63999999999999,4.1,897.7,76.29,0.004714,0.000227,451.3333333333333
2020-02-28 23:00:00,0.0,0.0,-3.01999999999998,4.1,898.15,76.31,0.004723,1e-06,392.0833333333333
2020-02-29 00:00:00,0.0,0.0,-3.40999999999997,3.9,898.65,76.44,0.004731,1e-06,358.3333333333333
2020-02-29 01:00:00,0.0,0.0,-3.72999999999996,3.53,898.91,76.28,0.004736,2e-06,328.25
2020-02-29 02:00:00,0.0,0.0,-3.92999999999995,3.25,899.06,75.75,0.004742,2e-06,314.25
2020-02-29 03:00:00,0.0,0.0,-4.04999999999995,2.95,899.38,75.01,0.004746,2e-06,331.9166666666667
2020-02-29 04:00:00,0.0,0.0,-4.16999999999996,2.63,899.8,74.91,0.00475,2e-06,337.75
2020-02-29 05:00:00,0.0,0.0,-4.26999999999998,2.16,900.13,75.04,0.004747,1e-06,345.9508333333333
2020-02-29 06:00:00,31.323,37.9863,-3.58999999999997,2.07,900.4,75.93,0.004658,1e-06,348.91333333333336
2020-02-29 07:00:00,196.3333,224.4008,-1.62,2.9,900.8,67.6,0.004614,0.0,344.86833333333334
2020-02-29 08:00:00,401.6383,421.958,0.330000000000041,3.56,901.03,59.07,0.004554,1e-06,299.68833333333333
2020-02-29 09:00:00,564.8195,584.3261,2.24000000000001,3.42,901.11,51.87,0.004379,4e-06,300.555
2020-02-29 10:00:00,675.9603,695.281,3.62,2.71,901.21,48.16,0.004015,3e-06,332.56083333333333
2020-02-29 11:00:00,725.8159,744.2595,4.65000000000003,1.9,901.2,45.93,0.00356,1e-06,253.99333333333334
2020-02-29 12:00:00,709.5729,728.715,5.40000000000003,1.06,900.93,44.22,0.003104,1e-06,280.4708333333333
2020-02-29 13:00:00,578.4879,648.7637,5.85000000000002,0.36,900.69,42.58,0.002724,0.0,407.54416666666657
2020-02-29 14:00:00,426.0623,511.1836,5.92000000000002,0.92,900.54,42.19,0.002461,0.0,409.7658333333334
2020-02-29 15:00:00,264.5598,329.927,5.44,1.56,900.41,45.0,0.002321,0.0,341.14166666666665
2020-02-29 16:00:00,101.9984,130.6246,3.76000000000005,1.37,900.29,59.38,0.002284,0.0,245.4075
2020-02-29 17:00:00,5.4793,6.4195,2.52000000000004,1.4,900.24,54.33,0.002282,0.0,169.75
2020-02-29 18:00:00,0.0,0.0,2.30000000000001,1.42,900.39,56.83,0.002282,0.0,265.8333333333333
2020-02-29 19:00:00,0.0,0.0,2.10000000000002,1.5,900.49,58.79,0.002282,1e-06,292.25
2020-02-29 20:00:00,0.0,0.0,1.74000000000001,1.62,900.47,59.99,0.002282,0.0,285.4166666666667
2020-02-29 21:00:00,0.0,0.0,1.34000000000003,1.78,900.28,61.68,0.002282,0.0,271.3333333333333
2020-02-29 22:00:00,0.0,0.0,0.990000000000009,1.92,900.06,63.07,0.002282,0.0,412.8333333333333
2020-02-29 23:00:00,0.0,0.0,0.850000000000023,2.03,899.85,64.43,0.002282,0.0,418.3333333333333
2020-03-01 00:00:00,0.0,0.0,0.810000000000002,2.05,899.85,65.17,0.002282,0.0,363.9166666666667
2020-03-01 01:00:00,0.0,0.0,0.680000000000007,2.12,899.76,66.41,0.002282,0.0,320.5833333333333
2020-03-01 02:00:00,0.0,0.0,0.360000000000014,2.22,899.52,67.45,0.002282,0.0,295.1666666666667
2020-03-01 03:00:00,0.0,0.0,-0.20999999999998,2.27,899.48,66.0,0.002282,0.0,309.75
2020-03-01 04:00:00,0.0,0.0,-0.42999999999995,2.13,899.48,65.16,0.002282,0.0,332.3333333333333
2020-03-01 05:00:00,0.0,0.0,-0.529999999999973,2.02,899.48,65.16,0.002283,0.0,285.47499999999997
2020-03-01 06:00:00,32.6965,34.1766,-0.00999999999999091,1.94,899.77,68.76,0.002283,0.0,280.71
2020-03-01 07:00:00,174.14,206.3723,2.75,2.24,900.13,63.62,0.002271,0.0,237.97083333333333
2020-03-01 08:00:00,328.8186,398.7667,4.96000000000004,3.3,900.16,58.76,0.002172,2e-06,401.59916666666663
2020-03-01 09:00:00,502.0075,558.9282,6.75,3.85,899.95,57.78,0.001974,5e-06,308.87833333333333
2020-03-01 10:00:00,629.5856,669.0121,8.24000000000001,4.21,899.72,54.92,0.001729,8e-06,466.00249999999994
2020-03-01 11:00:00,675.3566,719.4982,9.28000000000003,4.48,899.54,54.01,0.001488,1.8e-05,303.93083333333334
2020-03-01 12:00:00,484.445,706.375,9.71000000000004,4.57,899.1,54.73,0.001287,8e-05,283.64583333333337
2020-03-01 13:00:00,233.4781,630.4379,9.74000000000001,4.5,898.74,56.84,0.001137,0.000494,791.5225
2020-03-01 14:00:00,263.8817,497.9554,9.51000000000005,4.19,898.53,60.61,0.001032,0.000745,835.7
2020-03-01 15:00:00,223.1759,321.9416,8.84000000000003,3.54,898.4,66.62,0.000965,0.000383,407.495
2020-03-01 16:00:00,59.1356,128.7654,7.02000000000004,2.16,898.29,80.19,0.000936,0.000346,184.145
2020-03-01 17:00:00,6.2723,6.8399,5.10000000000002,2.23,898.18,84.37,0.000929,0.000354,194.25
2020-03-01 18:00:00,0.0,0.0,4.33000000000004,2.29,898.1,88.31,0.000927,0.000339,236.25
2020-03-01 19:00:00,0.0,0.0,3.54000000000002,2.43,897.91,92.89,0.000925,0.000248,190.16666666666666
2020-03-01 20:00:00,0.0,0.0,2.56,2.56,897.66,98.38,0.000925,0.000216,76.91666666666667
2020-03-01 21:00:00,0.0,0.0,1.91000000000003,2.6,897.35,102.63,0.000925,0.001415,460.0833333333333
2020-03-01 22:00:00,0.0,0.0,1.78000000000003,2.7,897.1,103.84,0.000925,0.005093,357.5
2020-03-01 23:00:00,0.0,0.0,1.87,2.85,896.87,103.66,0.000925,0.00954,274.25
2020-03-02 00:00:00,0.0,0.0,2.05000000000001,3.04,896.6,103.32,0.000925,0.0237,348.5
